MAIN STORE LINK,DESIGNER NAME,PRICE RANGE,CATEGORY,WEBSITE,INSTAGRAM URL,STORE 1,STORE 2 ,STORE 3 ,STORE 4 ,STORE 5 ,STORE 6,STORE 7,STORE 8,STORE 9,STORE 10,STORE 11,STORE 12,STORE 13,STORE 14,IMAGE 1,IMAGE 2,IMAGE 3,IMAGE 4,IMAGE 5,IMAGE 6
https://www.perniaspopupshop.com/designers/apeksha-jain-label,Apeksha Jain Label,10640-35840,Women,,https://www.instagram.com/_apekshajain_/?hl=en,,,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/j/AJLC082307_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/j/AJLC082306_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/j/AJLC082305_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/j/AJLC082304_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/j/AJLC082303_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/j/AJLC082302_1.jpg?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/amrita-artisanal,Amrita Artisanal,9950-9950,Women,,,,,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/m/AMAR062209_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/m/AMAR052318_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/m/AMAR052317_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/m/AMAR052315_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/m/AMAR052313_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/m/AMAR052312_1.JPG?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/azga,Azga,2150-5150,Women,https://www.azga.in/,https://www.instagram.com/azgaofficial/,"1ST FLOOR F-58 SUNDER MARG, C-SCHEME, JAIPUR - 302001",,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/z/AZGA092226_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/z/AZGA092225_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/z/AZGA092224_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/z/AZGA092223_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/z/AZGA092221_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/z/AZGA092219_1.JPG?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/apara-disum,Apara Disum,,Women,https://www.aparadisum.com/,https://www.instagram.com/aparadisum/?hl=en,"New Delhi, India",,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/p/APDI082332_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/p/APDI082331_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/p/APDI082330_1.jpg?impolicy=listingimagedesktop,,,
https://www.perniaspopupshop.com/designers/abhi-singh-made-in-india,ABHI SINGH MADE IN INDIA,,Women,,https://www.instagram.com/abhisinghcouture/,,,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/s/ASMID062223_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/s/ASMID062222_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/s/ASMID062221_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/s/ASMID062219_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/s/ASMID062216_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/s/ASMID062214_1.jpg?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/aakaar-12,Aakaar,3000-22000,Women,https://www.houseofdesigners.in/,https://www.instagram.com/aakaar_9/,"B-13, Chomu House, C-Scheme, Jaipur - 302001",,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/k/AKAR012274_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/k/AKAR042206_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/k/AKAR012271_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/k/AKAR052234_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/k/AKAR052236_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/k/AKAR052250_1.jpg?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/aarnya-by-richa,Aarnya by Richa,3999-14999,Women,,https://www.instagram.com/aarnyastylesyou/?hl=en,,,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/a/AARN082314_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/a/AARN082318_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/a/AARN082313_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/a/AARN082320_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/a/AARN082315_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/a/AARN082316_1.jpg?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/ace-the-space,ACE THE SPACE,800-6500,Women,http://www.acespacedesign.com/,https://www.instagram.com/acespacedesign/,,,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/c/ACSPE102369_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/c/ACSPE102368_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/c/ACSPE102366_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/c/ACSPE102365_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/c/ACSPE102364_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/c/ACSPE102363_1.jpg?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/alpona-designs,Alpona Designs,6900-165000,Women,https://www.alponadesigns.com/,https://www.instagram.com/sohamearth/?hl=en,,,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/l/ALPC112233_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/l/ALPC112232_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/l/ALPC112231_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/l/ALPC112226_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/l/ALPC112225_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/l/ALPC112223_1.JPG?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/avaasya-jaipur,Avaasya Jaipur,4390-13990,Women,https://avaasya.com/,https://www.instagram.com/avaasya.jaipur/,"3, Takht E Shahi Rd, Kanota Bagh, Jaipur, Rajasthan 302004",,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/v/AVSJ072331_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/v/AVSJ072330_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/v/AVSJ072329_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/v/AVSJ072327_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/v/AVSJ072326_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/v/AVSJ072325_1.jpg?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/art-chives-india,Art-chives India,,,,,,,,,,,,,,,,,,,,,,,,
https://www.perniaspopupshop.com/designers/abbaran,Abbaran,4500-28900,Women,https://abbaran.com/,https://www.instagram.com/abbaran_com/,House # 18 First Floor Jonapur New Delhi 110047,,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/b/ABRN122149_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/b/ABRN122136_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/b/ABRN122116_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/b/ABRN122112_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/b/ABRN122166_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/b/ABRN122167_1.jpg?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/aeka-men,Aeka Men,,Men,https://www.aeka.studio/,,,,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/e/AEKM042208_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/e/AEKM042207_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/e/AEKM042206_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/e/AEKM042205_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/e/AEKM042204_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/e/AEKM042202_1.jpg?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/ara-studio,Ara Studio,5500-10000,Women,https://www.aradesignstudio.co.uk/,https://www.instagram.com/ara_design_studio/,5a Lupton Rd Thame Oxfordshire OX9 3SE,,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/r/ARAS052326_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/r/ARAS052325_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/r/ARAS052324_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/r/ARAS052318_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/r/ARAS052317_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/r/ARAS052316_1.jpg?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/anjana-bohra,Anjana Bohra,60000-75000,Women,https://www.facebook.com/bohra.anjana/,https://www.instagram.com/anjanabohra_official/,,,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/n/ANBO072217_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANBO072218_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANBO072216_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANBO012210_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANBO022201_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANBO022205_1.jpg?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/anjali-kanwar,Anjali Kanwar,18500-168000,Women,https://anjalikanwar.com/,https://www.instagram.com/anjalikanwarofficial/,,,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/j/AJKW062313_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/j/AJKW062312_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/j/AJKW062311_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/j/AJKW062310_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/j/AJKW062309_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/j/AJKW062307_1.jpg?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/anurag-gupta,Anurag Gupta,,Men,https://anuraggupta.net/,https://www.instagram.com/label_anurag_gupta/,"C-145, Second floor, Sector 10, Noida, Uttar Pradesh, PIN: 201301",,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/n/ANRG0222135_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANRG0222134_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANRG0222133_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANRG0222131_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANRG0222125_1.jpg?impolicy=listingimagedesktop,
https://www.perniaspopupshop.com/designers/arpita-sulakshana,Arpita Sulakshana,6500-125000,Women,https://arpitasulakshana.com/,https://www.instagram.com/arpitasulakshana/?hl=en,"11, Kapil Vihar, Pitampura, New Delhi, 110034",,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/k/a/KARG042339_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/k/a/KARG042338_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/k/a/KARG042337_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/k/a/KARG042335_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/k/a/KARG042333_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/k/a/KARG042332_1.JPG?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/anira,Anira,,Women,https://www.facebook.com/aniraofficial,https://www.instagram.com/anira_official/?hl=en,,,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/n/ANRA052204_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANRA022207_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANRA052213_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANRA052201_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANRA052202_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANRA052203_1.jpg?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/alokik-by-divya,Alokik by Divya,8850-13500,Women,https://www.alokik.in/,https://www.instagram.com/alokikbydivya/,,,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/l/ALDV102208_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/l/ALDV102207_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/l/ALDV102202_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/l/ALDV102201_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/l/ALDV102206_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/l/ALDV102205_1.jpg?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/anmol-kakad,ANMOL KAKAD,10500-28500,Women,https://www.anmolkakad.com/,https://www.instagram.com/anmol_kakad,"Kakad House, A Wing, 3rd Floor, 11 New Marine Lines, Opp Bombay Hospital, Mumbai – 400020",,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/n/ANKD032321_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANKD032320_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANKD032327_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANKD032312_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANKD032306_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANKD092311_1.jpg?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/aces-by-arjun-agarwal,Aces by Arjun Agarwal,5600-25500,Men,,,,,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/r/ARAG032317_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/r/ARAG032316_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/r/ARAG032315_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/r/ARAG032314_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/r/ARAG032313_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/r/ARAG032312_1.jpg?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/anuja-banthia,Anuja Banthia,,Women,https://www.anujabanthialabel.com/,https://www.instagram.com/anujabanthia_label/,"25B Camac Street, Camac Court Building, Flat# 10e Kolkata- 700016",,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/n/ANUB052249_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANUB052235_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANUB052247_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANUB052254_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANUB052243_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANUB022225_1.jpg?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/ayaka,AYAKA,3000-24000,Women,https://www.facebook.com/ayakastudio.in/,https://www.instagram.com/ayaka_studio/?hl=en,,,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/y/AYKA092247_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/y/AYKA092245_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/y/AYKA092244_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/y/AYKA052227_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/y/AYKA052224_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/y/AYKA052218_1.jpg?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/adah-kidswear,Adah Kidswear,,Kids,,,,,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/d/ADAHK022206_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/d/ADAHK022207_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/d/ADAHK022205_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/d/ADAHK022208_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/d/ADAHK022202_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/d/ADAHK022204_1.jpg?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/ahaanya,AHAANYA,,Women,https://www.facebook.com/Ahaanyajewellery/,,"85, RATNAJYOT INDUSTRIAL ESTATE, IRLA LANE, VILE PARLE WEST, Mumbai, India, Maharashtra ",,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/n/ANYA072224_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANYA072223_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANYA072222_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANYA072221_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANYA072219_1.jpg?impolicy=listingimagedesktop,
https://www.perniaspopupshop.com/designers/arakne,Arakne,,Women,,https://www.instagram.com/arakneofficial/,,,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/r/ARAKN082230_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/r/ARAKN082220_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/r/ARAKN082222_1.JPG?impolicy=listingimagedesktop,,,
https://www.perniaspopupshop.com/designers/ada-malik,Ada Malik,15000-30000,Women,,https://www.instagram.com/adamalikworld/reels/?hl=en,,,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/d/ADAM102347_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/d/ADAM102346_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/d/ADAM102345_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/d/ADAM102344_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/d/ADAM102343_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/d/ADAM102342_1.jpg?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/aditi-gupta,Aditi Gupta,7500-130000,Women,https://aditiguptaofficial.com/,https://www.instagram.com/aditiguptaofficial/,,,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/d/ADGP032314_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/d/ADGP032312_1.JPG?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/d/ADGP052301_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/d/ADGP052302_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/d/ADGP052303_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/d/ADGP052304_1.jpg?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/ayushi-maniar-men,Ayushi Maniar Men,29601-64203,Men,,,,,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/y/AYMCM032206_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/y/AYMCM032205_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/y/AYMCM032204_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/y/AYMCM032203_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/y/AYMCM032202_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/y/AYMCM032201_1.jpg?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/aakansha-singhal,Aakansha Singhal,45000-320000,Women,https://www.facebook.com/aakanshasinghal21/,https://www.instagram.com/aakanshasinghalofficial/?hl=en,,,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/a/AAS042201_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/a/AAS042203_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/a/AAS042204_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/a/AAS042210_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/a/AAS042209_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/a/AAS042211_1.jpg?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/atijah,ATIJAH,4200-8900,Kids,,,,,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/t/ATIJA032306_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/t/ATIJA032305_ 1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/t/ATIJA032304_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/t/ATIJA032303_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/t/ATIJA042218_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/t/ATIJA042213_1.jpg?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/anaya-by-akruthi,Anaya by akruthi,,Women,https://anayabyakruthi.in/,https://www.instagram.com/anayabyakruthi/,,,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/n/ANAK052203_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANAK052202_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANAK052201_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANAK042222_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANAK042221_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/n/ANAK042214_1.jpg?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/agastya-the-era-edit,Agastya The Era Edit,,Women,,https://www.instagram.com/agastyatheeraedit/,,,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/t/ATEE032211_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/t/ATEE032209_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/t/ATEE032210_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/t/ATEE032208_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/t/ATEE032207_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/t/ATEE032206_1.jpg?impolicy=listingimagedesktop
https://www.perniaspopupshop.com/designers/allur,ALLUR,22600-95600,Men,https://www.facebook.com/Allurbydivyatodi/,https://www.instagram.com/allurbydivyatodi/,Ballygunge Phari ,,,,,,,,,,,,,,https://img.perniaspopupshop.com/catalog/product/a/l/ALUR032396_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/l/ALUR0323100_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/l/ALUR0323101_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/l/ALUR032397_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/l/ALUR0323104_1.jpg?impolicy=listingimagedesktop,https://img.perniaspopupshop.com/catalog/product/a/l/ALUR0323105_1.jpg?impolicy=listingimagedesktop
