"Link","Partner Name","Products","Supported Languages","Countries","Specialization","Address","Phone Number","Email","Website"
"https://cloud.google.com/find-a-partner/partner/nexolution","Nexolution","Google Workspace and Google Cloud Platform","English and Spanish","NA","NA","https://maps.google.com/?q=Av.%20Ricardo%20Margain%20575%20Parque%20Corporativo%20Santa%20Engracia%20San%20Pedro%20Garza%20Garcia%20Nuevo%20Le%C3%B3n%2066267%20MX","tel:+52 81 8000 7568","mailto:informacion@nexolution.com","https://www.nexolution.com/"
"https://cloud.google.com/find-a-partner/partner/konica-minolta-business-solutions-usa-inc","Konica Minolta Business Solutions USA, Inc.","Google Workspace for Education, Google Cloud Platform, and Google Workspace","English","world","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/cgi-nederland-bv","CGI Nederland BV","Google Cloud Platform","Czech, Danish, Dutch, English, Filipino, Finnish, French, German, Greek, Hindi, Hungarian, Irish, Italian, Norwegian, Polish, Portuguese, Spanish, and Swedish","Austria, Belgium, Canada, Czechia, Germany, Denmark, Spain, Finland, France, United Kingdom, Greece, Hungary, Ireland, India, Italy, Luxembourg, Malaysia, Netherlands, Norway, Philippines, Poland, Puerto Rico, Portugal, Sweden, and United States","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/sns-network-m-sdn-bhd","SNS Network (M) Sdn Bhd","Google Workspace and Chrome","English","Malaysia","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/akri","AKRI","Google Cloud Platform and Google Workspace","English and Spanish","Argentina, Bolivia, Belize, Canada, Chile, Colombia, Costa Rica, CU, Dominican Republic, Ecuador, Spain, United Kingdom, Guatemala, Mexico, Panama, Peru, Puerto Rico, Paraguay, El Salvador, United States, Uruguay, and Venezuela","NA","https://maps.google.com/?q=Torre%20Pemex%20Lote%202%20Manzana%20235,%20piso%202%20Santa%20Maria%20Guadalupe%20las%20Torres%20primera%20secci%C3%B3n%20Cuautitlan%20Izcalli%20M%C3%A9xico%2054743%20MX","tel:52 55 2737 3020","mailto:ventas@akri-tech.com","http://akri-tech.com/"
"https://cloud.google.com/find-a-partner/partner/edubridge-info","Edubridge Consultants Limited","Google Workspace and Google Workspace for Education","English","Nigeria","NA","https://maps.google.com/?q=152%20Obafemi%20Awolowo%20way%20By%20Allen%20Avenue%20Ikeja%20Lagos%20100262%20NG","tel:012916555","mailto:support@edubridge.info","https://www.edubridge.com.ng/"
"https://cloud.google.com/find-a-partner/partner/clanto-services-srls","Clanto Services srls","Chrome, Google Workspace, and Google Workspace for Education","English and Italian","Italy","NA","https://maps.google.com/?q=corso%20europa%20369%20Melito%20di%20Napoli%20Caserta%2080017%20IT","tel:+390817021313","mailto:info@clanto.it","https://clanto.it/"
"https://cloud.google.com/find-a-partner/partner/algolia-inc","ALGOLIA INC","Google Cloud Platform","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/euvic-solutions-s-a","EUVIC SOLUTIONS S.A.","Google Cloud Platform","English and Polish","NA","NA","https://maps.google.com/?q=Al.%20Jerozolimskie%2098%20Warszawa%20Mazowieckie%2000--807%20PL","tel:+48 22 335 4444","mailto:biuro@euvic.solutions","https://www.euvic.solutions/"
"https://cloud.google.com/find-a-partner/partner/cht-security-co-ltd","CHT Security Co., Ltd.","Google Cloud Platform","English and Chinese (Taiwan)","Taiwan","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/mixpanel","Mixpanel","Google Cloud Platform","English, French, German, and Spanish","world","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/iberm%C3%A1tica-sa","Ibermática SA","Google Cloud Platform and Google Workspace","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/teradisk-consulting-sl","Teradisk Consulting SL","Google Cloud Platform","Catalan, English, and Spanish","Spain","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/glossom%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE","Glossom株式会社","Google Cloud Platform","Japanese","Japan","NA","https://maps.google.com/?q=6-11-1%20Roppongi%20Roppongi%20Hills%20Gate%20Tower%20Minato-ku%20Tokyo%20106-0032%20JP","tel:03-5770-9349","mailto:info@glossom.co.jp","https://glossom.co.jp/"
"https://cloud.google.com/find-a-partner/partner/mr-newbie-limited","Mr. Newbie Limited","Google Workspace, Chrome, and Google Cloud Platform","Cantonese, English, and Chinese (China)","Hong Kong","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/resulticks-global-pte-limited","Resulticks Global Pte Limited","Google Cloud Platform","English","United Arab Emirates, Canada, Indonesia, India, Malaysia, Philippines, Singapore, Thailand, United States, and Vietnam","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/netsecurity-tecnologia-ltda","NetSecurity Tecnologia Ltda","Google Cloud Platform and Google Workspace","English, Portuguese, and Spanish","Brazil","NA","https://maps.google.com/?q=R%20Machado%20Bittencourt,%20361%20-%208o%20Andar%20S%C3%A3o%20Paulo%20Sao%20paulo%2004044-001%20BR","tel:(11)5089-2060","mailto:gcpmarketplace@netsecurity.com.br","https://www.netsecurity.com.br/"
"https://cloud.google.com/find-a-partner/partner/arey-jones-educational-solutions","Arey Jones Educational Solutions","Google Workspace, Chrome, and Google Workspace for Education","English and Spanish","United States","NA","https://maps.google.com/?q=1055%206th%20Avenue%20San%20Diego%20California%2092101%20US","tel:+1 8009989199","mailto:marketing@areyjones.com","https://www.areyjones.com/"
"https://cloud.google.com/find-a-partner/partner/data-protection-delivery-center","Data Protection Delivery Center","Google Workspace, Chrome, and Google Cloud Platform","Czech and English","Czechia","NA","https://maps.google.com/?q=Rybkova%201016/31%20Brno-st%C5%99ed%20602%2000%20CZ","tel:+420 513 034 697","mailto:info@dpdc.cz","https://www.dpdc.cz/"
"https://cloud.google.com/find-a-partner/partner/fusion-1","Fusion","Google Cloud Platform and Google Workspace","English and Spanish","Argentina, Spain, and Mexico","NA","https://maps.google.com/?q=Avellano%2012%20Ciudad%20de%20mexico,%20Cuauhtemoc%20Mexico%20City%2006400%20MX","tel:+54 91153319984","mailto:sales@fusionglobal.tech","https://fusionglobal.tech/"
"https://cloud.google.com/find-a-partner/partner/sk-holdings-c-c","SK Inc. C&C","Professional Services Organization and Google Cloud Platform","Korean","South Korea","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/dinsa","DINSA","Google Workspace","English and Spanish","Spain and Portugal","NA","https://maps.google.com/?q=C/%20Pradillo,%2046%20Madrid%2028002%20ES","tel:+34 %E2%80%AA919 04 16 47%E2%80%AC","mailto:cloud@dinsa.es","https://dinsa.es/"
"https://cloud.google.com/find-a-partner/partner/newfold-digital","Newfold Digital","Google Workspace","English and Spanish","Argentina, Brazil, Hong Kong, Indonesia, New Zealand, Philippines, Ukraine, and United States","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/axxun-%E2%80%A2-suisse-switzerland","Axxun • Suisse (Switzerland)","Chrome and Google Workspace","English, French, and German","Switzerland and France","NA","https://maps.google.com/?q=Rue%20des%20Communaux,%2035%20Vevey%20Canton%20de%20vaud%201800%20CH","tel:+41 215520990","mailto:info@axxun.ch","https://axxun.ch/"
"https://cloud.google.com/find-a-partner/partner/get-set-tech","Get Set Tech","Chrome, Google Workspace, and Google Workspace for Education","NA","United States","NA","https://maps.google.com/?q=242%20Dunsmuir%20Drive%20Lodi%20California%2095240%20US","tel:8315838905","mailto:info@getsettech.com","https://www.getsettech.com/"
"https://cloud.google.com/find-a-partner/partner/autenticare-sp-office","Autenticare","Google Cloud Platform and Google Workspace","English and Portuguese","Brazil","NA","https://maps.google.com/?q=Av%20Omega,%20174%20Barueri%20Sao%20paulo%2006472005%20BR","tel:55-11-914646320","mailto:contato@autenticare.com.br","https://www.autenticare.com.br/"
"https://cloud.google.com/find-a-partner/partner/draios-inc-dba-sysdig","Sysdig","Google Cloud Platform","English, French, Italian, Japanese, and Spanish","world","NA","https://maps.google.com/?q=135%20Main%20Street,%2021st%20Floor%20San%20Francisco%20California%2094105%20US","tel:4158729473","mailto:sales@sysdig.com","https://sysdig.com/"
"https://cloud.google.com/find-a-partner/partner/visiona-tecnologia-espacial-s-a","Visiona Tecnologia Espacial S.A","Google Cloud Platform","English and Portuguese","Brazil","NA","https://maps.google.com/?q=Estrada%20Doutor%20Altino%20Bondensan,%20500,%20Bloco%202,%20Sala%20202%20S%C3%A3o%20Jose%20dos%20Campos,%20S%C3%A3o%20Paulo%2012247-016%20Brazil%20S%C3%A3o%20Jos%C3%A9%20dos%20Campos%20Sao%20paulo%2012247-016%20BR","tel:+5512996849630","mailto:thiago.rodrigues@visionaespacial.com.br","https://www.visionaespacial.com.br/"
"https://cloud.google.com/find-a-partner/partner/datascrip","Datascrip","Google Workspace and Chrome","NA","Indonesia","NA","https://maps.google.com/?q=Jl.%20Selaparang%20Blok%20B-15%20Kav.%209,%20Kompleks%20Kemayoran,%20Jakarta%2010610%20Jakarta%20Pusat%20Jakarta%20Raya%2010610%20ID","tel:+62 21 6544515","mailto:info@datascrip.co.id","https://www.datascrip.com/"
"https://cloud.google.com/find-a-partner/partner/royal-technology-services-s-a-c","Royal Technology & Services S.A.C","Google Workspace and Chrome","Spanish","Peru","NA","https://maps.google.com/?q=Mz%20b2%20Lote%2019%20Int%201%20Vmt%20LIMA%2015809%20PE","tel:+51-014800783","mailto:ventas@royaltecs.com","https://www.royaltecs.com/"
"https://cloud.google.com/find-a-partner/partner/oediv-oetker-daten-und-informationsverarbeitung-kg","OEDIV Oetker Daten- und Informationsverarbeitung KG","Google Cloud Platform and Google Workspace","English and German","Germany","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/the-spatial-distillery-company","The Spatial Distillery Co.","Google Cloud Platform","English","Australia and New Zealand","NA","https://maps.google.com/?q=425%20Smith%20St%20Fitzroy%20Victoria%203065%20AU","tel:0430223460","mailto:info@spatialdistillery.com","NA"
"https://cloud.google.com/find-a-partner/partner/buena-cloud","Buena Cloud","Google Workspace, Chrome, and Google Workspace for Education","English, German, Polish, Russian, and Ukrainian","Czechia, Germany, Poland, and Ukraine","NA","https://maps.google.com/?q=Wichrowa%2020C%20Pozna%C5%84%2060-449%20PL","tel:+48 616240312","mailto:info@buenacloud.pl","https://www.buenacloud.pl/"
"https://cloud.google.com/find-a-partner/partner/claro-guatemala","Telecomunicaciones de Guatemala, S.A","Google Workspace","Spanish","Guatemala","NA","https://maps.google.com/?q=6%20calle%207-73%20zona%209,%20Edificio%20Tivoli,%20Guatemala%20Guatemala%200109%20GT","tel:24201234","mailto:solucionesclaro@claro.com.gt","NA"
"https://cloud.google.com/find-a-partner/partner/grafana-labs","Grafana Labs","Google Cloud Platform","Czech, Danish, Dutch, English, Finnish, French, German, Italian, Norwegian, Spanish, and Swedish","world","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/tecnoweb","TecnoWeb","Google Workspace, Google Workspace for Education, and Chrome","English and Spanish","Argentina, Bolivia, Chile, Colombia, Costa Rica, Ecuador, Spain, Guatemala, Honduras, Mexico, Nicaragua, Panama, Peru, Puerto Rico, Paraguay, El Salvador, United States, and Uruguay","NA","https://maps.google.com/?q=Tte.%20Gral.%20Juan%20Domingo%20Peron%20315%20Of.%2023%20CABA%20Buenos%20Aires%20C1038%20AR","tel:+54 (11) 5254 1100","mailto:ventas@tecnoweb.net","NA"
"https://cloud.google.com/find-a-partner/partner/octo-genesis-kft","Octo-Genesis Kft.","Google Workspace","English, Hungarian, and Italian","Hungary, Poland, Romania, Slovenia, and Slovakia","NA","https://maps.google.com/?q=B%C3%B6sz%C3%B6rm%C3%A9nyi%20%C3%BAt%2068/M.%205.%20em.%2020.%20Debrecen%204032%20HU","tel:+36706009620","mailto:info@digitalcompass.hu","https://google-workspace.eu/"
"https://cloud.google.com/find-a-partner/partner/newport-international-ltd","Newport International LTD","Google Workspace, Google Cloud Platform, and Google Workspace for Education","English","Angola, Burkina Faso, Burundi, Benin, Botswana, Congo - Kinshasa, Central African Republic, Congo - Brazzaville, Cameroon, Algeria, Egypt, Eritrea, Eswatini, Ethiopia, Gabon, Ghana, Gambia, Kenya, Comoros, Liberia, Lesotho, Libya, Morocco, Madagascar, Mali, Mauritania, Mauritius, Malawi, Malaysia, Mozambique, Niger, Nigeria, Rwanda, Seychelles, SD, Sierra Leone, Senegal, Somalia, SS, Chad, Togo, Tunisia, Tanzania, Uganda, South Africa, Zambia, and Zimbabwe","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/wizeline-s-l","Wizeline S.L.","Google Cloud Platform","Catalan, English, and Spanish","Spain","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/4-mile-analytics","4 Mile Analytics","Google Cloud Platform","English","Australia, Canada, New Zealand, and United States","NA","https://maps.google.com/?q=877%20Cedar%20Street%20Suite%20150%20Santa%20Cruz%20California%2095060%20US","tel:8313452520","mailto:info@4mile.io","https://4mile.io/"
"https://cloud.google.com/find-a-partner/partner/mero","Mero Limited","Google Cloud Platform","English","New Zealand","NA","https://maps.google.com/?q=Level%209,%2057%20Fort%20Street%20Auckland%20CBD%20Auckland%201010%20NZ","tel:+64 9 574 1770","mailto:info@mero.co.nz","https://www.mero.co.nz/"
"https://cloud.google.com/find-a-partner/partner/kpmg-ehf","KPMG ehf.","Google Cloud Platform","English and Icelandic","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/acer-america-corporation","Acer America Corporation","Chrome","English","Canada and United States","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/i8c-nv","i8c NV","Google Cloud Platform","Dutch, English, and French","Belgium, Luxembourg, and Netherlands","NA","https://maps.google.com/?q=Veldkant%2033A%20Kontich%20Antwerpen%20B2550%20BE","tel:+32 3 451 23 97","mailto:info@i8c.be","https://www.i8c.be/"
"https://cloud.google.com/find-a-partner/partner/medi-telecom-s-a","MEDI TELECOM S.A","Google Workspace","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/observian","Observian","Google Cloud Platform and Google Workspace","English","Canada and United States","NA","https://maps.google.com/?q=1338%20Gustin%20Rd%20W%20Salt%20Lake%20City%20Utah%2084104%20US","tel:+1 8018953219","mailto:info@observian.com","https://www.observian.com/"
"https://cloud.google.com/find-a-partner/partner/datadog","Datadog","Google Cloud Platform","English, French, German, Italian, Japanese, Portuguese, and Spanish","Belgium, Brazil, Germany, Denmark, Spain, Finland, France, United Kingdom, Italy, Singapore, United States, and world","NA","https://maps.google.com/?q=286%205th%20Avenue,%20Floor%2011%20New%20York%2010001%20US","tel:+1 8663294466","mailto:info@datadoghq.com","https://datadoghq.com/"
"https://cloud.google.com/find-a-partner/partner/guidepoint-security-llc","GuidePoint Security","Google Cloud Platform and Google Workspace","English","United States","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/oi-m%C3%B3vel-sa","Oi Móvel SA","Chrome, Google Workspace for Education, and Google Workspace","Portuguese","Brazil","NA","https://maps.google.com/?q=Rua%20do%20Lavradio%2071%20segundo%20andar%20rio%20de%20janeiro%20Rio%20de%20Janeiro%2020230-070%20BR","tel:21987713055","mailto:george.morcerf@oi.net.br","https://www.oi.com.br/"
"https://cloud.google.com/find-a-partner/partner/informatica-llc","Informatica LLC","Google Cloud Platform","English, French, German, Irish, Italian, Japanese, Korean, Spanish, and Chinese (China)","United Arab Emirates, Belgium, Bulgaria, Switzerland, Czechia, Germany, Denmark, Spain, Finland, France, United Kingdom, Greece, Hong Kong, Croatia, Hungary, Ireland, Israel, Italy, Kazakhstan, Luxembourg, Netherlands, Norway, Poland, Portugal, Romania, Russia, Sweden, Türkiye, United States, South Africa, and world","NA","https://maps.google.com/?q=2100%20Seaport%20Blvd%20Redwood%20City%20California%2094063%20US","tel:6503855000","mailto:infacloud@informatica.com","https://www.informatica.com/"
"https://cloud.google.com/find-a-partner/partner/striim","Striim","Google Cloud Platform","English","Belgium, Germany, Spain, France, United Kingdom, Italy, South Korea, Netherlands, Russia, Singapore, Türkiye, and United States","NA","https://maps.google.com/?q=575%20Middlefield%20Road%20Palo%20Alto%20California%2094301%20US","tel:+1 6502410680","mailto:info@striim.com","https://striim.com/"
"https://cloud.google.com/find-a-partner/partner/shinsegae-information-communication-inc","SHINSEGAE INFORMATION&COMMUNICATION Inc.","Professional Services Organization, Google Cloud Platform, and Google Workspace","Korean","South Korea","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/edusmart-chile","Edusmart Chile","Google Workspace for Education and Chrome","Spanish","Chile","NA","https://maps.google.com/?q=General%20Holley%20133%20Santiago%208320000%20CL","tel:+56946876581","mailto:contacto@edusmart.cl","https://edusmart.cl/"
"https://cloud.google.com/find-a-partner/partner/business-cloud-inc","Business Cloud","Google Workspace and Chrome","English","Canada","NA","https://maps.google.com/?q=111%20George%20St%20Suite%20201%20Toronto%20Ontario%20M5A%202N4%20CA","tel:+1 8006156025","mailto:info@businesscloud.ca","https://businesscloud.ca/"
"https://cloud.google.com/find-a-partner/partner/cloudimpulsion","Cloudimpulsion S.L","Google Workspace","Catalan, English, French, and Spanish","Andorra, Bolivia, Chile, Colombia, Costa Rica, CU, Dominican Republic, Ecuador, Spain, France, Guatemala, Morocco, Mexico, Nicaragua, Panama, Peru, Puerto Rico, Paraguay, El Salvador, Uruguay, and Venezuela","NA","https://maps.google.com/?q=Calle%20Gandia,%201%20Madrid%2028007%20ES","tel:+34 911223076","mailto:info@cloudimpulsion.com","https://www.cloudimpulsion.com/"
"https://cloud.google.com/find-a-partner/partner/gavb","GAVB","Google Cloud Platform","Portuguese","Brazil","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/kungfu-ai","KUNGFU.AI","Google Cloud Platform","Cantonese, English, Chinese (China), and Chinese (Taiwan)","United States","Machine Learning - Services","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/kiker-learing","Kiker Learing","Google Workspace for Education","English","United States","Education - Services (Professional Development Path)","https://maps.google.com/?q=NA%20Richboro%20Pennsylvania%2018954%20US","tel:+1 2675607424","mailto:rkiker@kikerlearning.com","https://kikerlearning.com/"
"https://cloud.google.com/find-a-partner/partner/netlight-consulting-ab","Netlight Consulting","Google Cloud Platform","Danish, English, Finnish, German, Norwegian, and Swedish","Switzerland, Germany, Denmark, Finland, Netherlands, Norway, and Sweden","NA","https://maps.google.com/?q=Netlight%20Consulting%20AB%20Regeringsgatan%2025%20Stockholm%2011153%20SE","tel:+4915253040388","mailto:thomas.krane@netlight.com","https://www.netlight.com/"
"https://cloud.google.com/find-a-partner/partner/prq-ltd","PRQ, Ltd.","NA","Arabic and English","United Arab Emirates and Saudi Arabia","NA","https://maps.google.com/?q=Al-Ibriz%20building,%20Oud%20Metha%20Dubai%200000%20AE","tel:+971 500000000","mailto:info@prq.ae","https://prq.cloud/"
"https://cloud.google.com/find-a-partner/partner/kornerstone-institute","KORNERSTONE Institute","NA","Cantonese and English","Hong Kong","NA","https://maps.google.com/?q=15/F,%20Hip%20Shing%20Hong%20Centre%2055%20Des%20Doeux%20Road%20Central%20Hong%20Kong%20Nil%20HK","tel:21163328","mailto:enquiry@kornerstone.com","https://www.kornerstone.com/"
"https://cloud.google.com/find-a-partner/partner/menasa","Menasa","NA","Arabic and English","United Arab Emirates, Bahrain, Kuwait, Oman, Qatar, and Saudi Arabia","NA","https://maps.google.com/?q=AstroLabs,%20JLT,%20Cluster%20R,%20Unit%20R6,%20Unit%20Code%20RET-%20R6%20-%20100%20Dubai%20336851%20AE","tel:+971547764555","mailto:hello@menasa.net","https://www.menasa.net/"
"https://cloud.google.com/find-a-partner/partner/atra-informatica","Atra Informatica","Google Cloud Platform","Portuguese","Brazil","NA","https://maps.google.com/?q=Av.%20Queiroz%20Filho,%201700%20%E2%80%93%20Torre%20D%20Sala%20802%20Vila%20Hamburguesa%20%E2%80%93%20S%C3%A3o%20Paulo%20/%20SP%20%E2%80%93%2005319000%20S%C3%A3o%20Paulo%20Sao%20paulo%2005319000%20BR","tel:+55 11 96305-2391","mailto:comercial@atrainformatica.com.br","https://atrainformatica.com.br/"
"https://cloud.google.com/find-a-partner/partner/neo-mesh-solutions-llc","Neo.Mesh Solutions LLC","NA","English","United Arab Emirates","NA","https://maps.google.com/?q=Sharjah%20Media%20City%20AE","NA","mailto:info@neomesh.me","https://neomesh.me/"
"https://cloud.google.com/find-a-partner/partner/%E5%85%83%E4%B8%80%E6%95%B0%E7%A7%91-%E9%A6%99%E6%B8%AF-%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8","元一数科(香港)有限公司","Google Cloud Platform","Chinese (China)","China, Hong Kong, and Singapore","NA","https://maps.google.com/?q=%E5%8C%97%E4%BA%AC%E5%B8%82%E6%9C%9D%E9%98%B3%E5%8C%BA%E5%B0%86%E5%8F%B0%E8%B7%AF%E7%94%B22%E5%8F%B7%E9%87%91%E5%B0%9A%E4%B8%BD11%E6%A5%BC1102%E5%8D%95%E5%85%83%20Beijing%20100016%20CN","tel:+8613601246664","mailto:bessiechu@uni-mind.cn","http://uni-mind.cn.iekeyun.cn/"
"https://cloud.google.com/find-a-partner/partner/friedtechnology","friEdTechnology","Google Workspace for Education","English","Canada and United States","Education - Services (Professional Development Path)","https://maps.google.com/?q=311%20Tanglewood%20Drive%20Conroe%20Texas%2077301%20US","tel:+1 9362289902","mailto:info@fried.tech","https://www.fried.tech/"
"https://cloud.google.com/find-a-partner/partner/aspire-2be","Aspire 2Be","Google Workspace for Education","English and Welsh","world","Education - Services (Professional Development Path)","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/global-connect-resources-sdn-bhd","Global Connect Resources Sdn Bhd","NA","English, Malay, and Chinese (China)","Malaysia and Singapore","NA","https://maps.google.com/?q=2412,%20Jalan%20Perusahaan,%20Prai%20Industrial%20Complex%20Prai%20Pulau%20Pinang%2013600%20MY","tel:+60 124807440","mailto:kenny.koay@globalconnect.com.my","https://globalconnect.com.my/"
"https://cloud.google.com/find-a-partner/partner/sensoft-technologies","Sensoft Technologies","NA","Cantonese, English, Malay, and Chinese (China)","Malaysia, Singapore, and Thailand","NA","https://maps.google.com/?q=Sains@USM,%20CREST%20Blk%20A%201st%20Flr%20No.%2010%20Persiaran%20Bukit%20Jambul%20Bayan%20Lepas%20Pulau%20Pinang%2011900%20MY","tel:+6016 2684847","mailto:support@sensoft.tech","https://sensoft.tech/"
"https://cloud.google.com/find-a-partner/partner/myclouddoor","myCloudDoor","NA","English and Spanish","United Arab Emirates, Brazil, Chile, Colombia, Spain, Netherlands, and United States","NA","https://maps.google.com/?q=515%20E%20Las%20Olas%20Blvd,%20Ste%20120%20Fort%20Lauderdale%20Florida%2033301%20US","tel:+1 9547032401","mailto:info@myclouddoor.com","https://myclouddoor.com/"
"https://cloud.google.com/find-a-partner/partner/strela-network","Strela Network","NA","English and Russian","Belarus, Kazakhstan, and Russia","NA","https://maps.google.com/?q=%D0%91%D0%BE%D0%BB%D1%8C%D1%88%D0%B0%D1%8F%20%D0%A1%D0%BF%D0%B0%D1%81%D1%81%D0%BA%D0%B0%D1%8F%20%D1%83%D0%BB.,%2010/1%20322%20%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%20129090%20RU","tel:+7 4996538583","mailto:gsuite@strela.network","https://strela.network/"
"https://cloud.google.com/find-a-partner/partner/boxlight-eos-education","Boxlight - EOS Education","Google Workspace for Education","Arabic, English, French, German, Irish, Polish, and Spanish","United Arab Emirates, Australia, Canada, Chile, Colombia, Costa Rica, Germany, Dominica, Ecuador, Spain, France, United Kingdom, Honduras, Ireland, Jamaica, Kuwait, Cayman Islands, Mexico, New Zealand, Peru, Poland, Portugal, Qatar, Russia, Saudi Arabia, Sweden, Singapore, Slovakia, El Salvador, Türkiye, Ukraine, United States, South Africa, and world","Education - Services (Professional Development Path)","https://maps.google.com/?q=8767%20E%20Via%20de%20Ventura%20Suite%20295%20Scottsdale%20Arizona%2085258%20US","tel:313-801-3711","mailto:christine.hall@boxlight.com","https://www.boxlight.com/pd"
"https://cloud.google.com/find-a-partner/partner/general-audit-tool-ltd","GAT Labs","Google Workspace and Google Cloud Platform","English and Spanish","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/edtechteacher-inc","Edtechteacher, Inc.","Google Workspace for Education","English, French, and Spanish","Canada, Switzerland, China, Czechia, Spain, United Kingdom, Guam, Hong Kong, Kuwait, St. Martin, Singapore, Türkiye, Taiwan, and United States","Education - Services (Professional Development Path)","https://maps.google.com/?q=17%20University%20Ave%20Burlington%20Massachusetts%2001803%20US","tel:+1 8883779518","mailto:gail@edtechteacher.org","https://edtechteacher.org/"
"https://cloud.google.com/find-a-partner/partner/cypresstel-company-directory","CypressTel Company Directory","NA","Cantonese, English, Japanese, Chinese (China), and Chinese (Taiwan)","China and Hong Kong","NA","https://maps.google.com/?q=27/F%20Aon%20Insurance%20Tower%203%20LOCKHART%20ROAD,%20WAN%20CHAI,%20Hong%20Kong%20Hong%20Kong%20000000%20HK","tel:+852 3704 9300","mailto:cloud@cypresstel.com","https://cypresstel.com/"
"https://cloud.google.com/find-a-partner/partner/digioo-com","Digioo.com","NA","English, Chinese (China), and Chinese (Taiwan)","China, Hong Kong, Indonesia, Japan, South Korea, Malaysia, Philippines, Singapore, Thailand, and Taiwan","NA","https://maps.google.com/?q=Langham%20Place%20Office%20Tower,%208%20Argyle%20Street%20Mong%20Kok%20HK","tel:+852 39746950","mailto:gsuite@digioo.com","https://www.digioo.com/"
"https://cloud.google.com/find-a-partner/partner/cloud-box-technologies-llc","CLOUD BOX TECHNOLOGIES LLC","NA","English","United Arab Emirates","NA","https://maps.google.com/?q=3802,%20Latifa%20Tower,%20Sheikh%20Zayed%20Road,%20Dubai,%20UAE%20Dubai%20116287%20AE","tel:+971521739991","mailto:info@cloudboxtechnologies.com","https://www.cloudboxtechnologies.com/"
"https://cloud.google.com/find-a-partner/partner/tapdata","Tapdata","Google Cloud Platform","English","China, Germany, France, United Kingdom, Hong Kong, Japan, Cambodia, KP, South Korea, Cayman Islands, Laos, Macao, Maldives, Malaysia, Philippines, Singapore, Thailand, Taiwan, United States, and Vietnam","NA","https://maps.google.com/?q=Room%20803,%20Lippo%20Sun%20Plaza%2028%20Cantan%20Road,%20Tsim%20Sha%20Tsui,%20Kowloon%20HongKong%20999077%20HK","tel:30506930","mailto:register@tapdata.io","https://tapdata.io/"
"https://cloud.google.com/find-a-partner/partner/nocc","Neu Notion","NA","Arabic and English","United Arab Emirates, Australia, Belgium, Bulgaria, Bahrain, Canada, Congo - Kinshasa, Congo - Brazzaville, Cyprus, Germany, Estonia, Spain, France, United Kingdom, Greece, India, Iraq, Kuwait, Lebanon, Nigeria, Oman, Palestine, Qatar, Saudi Arabia, Türkiye, United States, South Africa, and world","NA","https://maps.google.com/?q=Dubai%20Knowledge%20Park%20Dubai%204422%20AE","tel:+971 50 36 86 261","mailto:salah@neunotion.com","https://neunotion.com/"
"https://cloud.google.com/find-a-partner/partner/neo-consulting","Neo Consulting","Google Cloud Platform","English, French, German, Portuguese, and Spanish","Argentina, Chile, Colombia, and Peru","NA","https://maps.google.com/?q=Calle%20R%C3%ADo%20de%20la%20Plata,%20167,%20office%20501-503%20San%20Isidro%2015046%20PE","tel:+51 999 259 899","mailto:informes@neoconsulting.ai","https://www.neoconsulting.ai/"
"https://cloud.google.com/find-a-partner/partner/hardis-group","HARDIS Group","Google Cloud Platform","English and French","France","NA","NA","NA","NA","NA"
