"Link","Partner Name","Products","Supported Languages","Countries","Specialization","Address","Phone Number","Email","Website"
"https://cloud.google.com/find-a-partner/partner/zaption-inc","Zaption, Inc.","NA","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/10-atmosferas-estudio","10 Atmosferas Estudio","NA","English, French, and Spanish","Spain, France, and United Kingdom","NA","https://maps.google.com/?q=Calle%20Fuencarral%20139%20Madrid%2028010%20ES","tel:+34 910 526 380%E2%80%AC","mailto:hola@10atm.com","https://10atm.com/"
"https://cloud.google.com/find-a-partner/partner/west-monroe-partners","West Monroe Partners","NA","English","United States","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/12-services-conseils-inc","12 services-conseils inc.","NA","English and French","Canada","NA","https://maps.google.com/?q=2959%20Boulevard%20de%20l%27Universit%C3%A9%20local%20local%20201-b%20Sherbrooke%20Quebec%20J1K1S6%20CA","tel:+1 8195808875","mailto:patrick@12sc.ca","https://12sc.ca/"
"https://cloud.google.com/find-a-partner/partner/sistemas-especializados-brain-sa-de-cv","SISTEMAS ESPECIALIZADOS BRAIN SA DE CV","Google Workspace","English and Spanish","Mexico","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/hubs-b-v","Hubs B.V.","NA","Dutch and English","Netherlands","NA","https://maps.google.com/?q=Americastraat%206%20Tilburg%205036CK%20NL","tel:+31 132400019","mailto:hello@hubs.nl","https://hubs.nl/"
"https://cloud.google.com/find-a-partner/partner/brainsquad","Brainsquad","NA","Danish, English, Norwegian, and Swedish","Denmark, Finland, Iceland, Norway, and Sweden","NA","https://maps.google.com/?q=Danneskiold-Sams%C3%B8es%20All%C3%A9%2041%20K%C3%B8benhavn%20K%201434%20DK","tel:+45 51578005","mailto:contact@brainsquad.ai","https://brainsquad.ai/"
"https://cloud.google.com/find-a-partner/partner/riverbed-technology","Riverbed Technology","NA","English","United States","NA","https://maps.google.com/?q=199%20Fremont%20Street%20San%20Francisco%20California%2094105%20US","tel:+1 4152478800","mailto:info@riverbed.com","http://www.riverbed.com/"
"https://cloud.google.com/find-a-partner/partner/dms-it-solutions-llc","DMS IT Solutions LLC","NA","English","United Arab Emirates","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/ianasher-llc","ianAsher LLC","NA","English and Chinese (China)","United States","NA","https://maps.google.com/?q=550%20Club%20Dr%20Suite%20470%20Montgomery%20Texas%2077316%20US","tel:9362490100","mailto:info@ianasher.com","https://www.ianasher.com/"
"https://cloud.google.com/find-a-partner/partner/photon-interactive","Photon Interactive","Google Cloud Platform","English, French, Hindi, Indonesian, Italian, and Spanish","Canada, France, United Kingdom, Indonesia, India, Mexico, and United States","NA","https://maps.google.com/?q=Clichy%20Pouchet%2092%20Boulevard%20Victor%20Hugo%2092%20110%20Clichy%20Paris%20Hauts-de-France%20CR2%206XH%20FR","tel:(972) 243-3233","mailto:sales@photon.in","NA"
"https://cloud.google.com/find-a-partner/partner/db-best","DB Best","NA","English","United Kingdom, Israel, Poland, Sweden, Ukraine, and United States","NA","https://maps.google.com/?q=2615%20151st%20PL%20NE%20Redmond%20Washington%2098052%20US","tel:+1 8558553600","mailto:info@dbbest.com","https://www.dbbest.com/"
"https://cloud.google.com/find-a-partner/partner/ca-technologies","CA Technologies","NA","English","United States","NA","https://maps.google.com/?q=520%20Madison%20Ave%20New%20York%2010022%20US","tel:+1 8002255224","mailto:cainfo@ca.com","https://ca.com/"
"https://cloud.google.com/find-a-partner/partner/multicomputos-srl","MULTICOMPUTOS SRL","NA","English and Spanish","Dominican Republic","NA","https://maps.google.com/?q=Ave.%20Abraham%20Lincoln%201007%20Edif.%20Optica%20Felix%20Suite%20401-402%20Santo%20Domingo%2010148%20DO","tel:8095402846","mailto:info@multicomputos.com","https://www.multicomputos.com/"
"https://cloud.google.com/find-a-partner/partner/riversafe-ltd","RiverSafe Ltd","NA","NA","United Kingdom and United States","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/acumen-velocity","Acumen Velocity","NA","English","United States","NA","https://maps.google.com/?q=1851%20east%20first%20street,%20Ste%20#900%20Santa%20Ana%20California%2092705%20US","tel:949-232-2459","mailto:mr@acumenusa.net","https://www.acumenvelocity.com/google-cloud-platform-solutions/"
"https://cloud.google.com/find-a-partner/partner/zapinfo-inc","ZapInfo Inc.","NA","English","United Kingdom and United States","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/netbit-pro","Netbit Pro","NA","English and Portuguese","Brazil","NA","https://maps.google.com/?q=Av.%20Get%C3%BAlio%20Vargas,%20330%20S%C3%A3o%20Bernardo%20do%20Campo%20Sao%20paulo%2009751-250%20BR","tel:+55 1143303906","mailto:pro@netbit.net.br","https://www.netbit.net.br/gsuite"
"https://cloud.google.com/find-a-partner/partner/mind-analytics","Mind Analytics","NA","Catalan, English, French, and Spanish","Spain and world","NA","https://maps.google.com/?q=Tuset%2010,%208-2%20Edificio%20Monitor%20Barcelona%20Barcelona%20[Barcelona]%2008006%20ES","tel:936 246 318","mailto:info@mindanalytics.es","https://www.mindanalytics.es/"
"https://cloud.google.com/find-a-partner/partner/remote-data-services-australia","Remote Data Services Australia","NA","English","Australia","NA","https://maps.google.com/?q=20%20Marshall%20St%20Dapto%20New%20South%20Wales%202530%20AU","tel:+61 497098911","mailto:info@rdsa.com.au","https://www.remotedataservicesaustralia.com/"
"https://cloud.google.com/find-a-partner/partner/edge-marketing-solutions","Edge Marketing Solutions","NA","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/bidss-technology","BIDSS TECHNOLOGY","NA","English and Spanish","Honduras","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/open-infrastructure-services","Open Infrastructure Services","NA","English","United States","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/prodyna-se","PRODYNA SE","NA","English and German","Austria, Switzerland, Germany, and United Kingdom","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/it-service-architechs","IT Service Architechs","NA","English","United States","NA","https://maps.google.com/?q=900%20West%20Sproul%20Road%20Suite%20104%20900%20W%20Sproul%20Rd%20Springfield%20Pennsylvania%2019064%20US","tel:6105431500","mailto:info@itsasupport.com","https://www.itsasuport.com/"
"https://cloud.google.com/find-a-partner/partner/squiz-australia-pty-ltd","SQUIZ AUSTRALIA PTY LTD","NA","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/hometown-design-studio","Hometown Design Studio","Google Workspace","English","United States","NA","https://maps.google.com/?q=2328%20E.%20Lincoln%20Hwy,%20#312%20New%20Lenox%20Illinois%2060451%20US","tel:+1 8153140002","mailto:info@hdsi.co","https://hometowndesignstudio.com/"
"https://cloud.google.com/find-a-partner/partner/wondersign","Wondersign","NA","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/quess-corp-limited","QUESS CORP LIMITED","NA","English","India and United States","NA","https://maps.google.com/?q=Quess%20House,%203/3/2%20Bellandur%20Gate,%20Sarjapur%20Road,%20Bangalore%20Karnataka%20560103%20IN","tel:+91 8061056000","mailto:connect@quesscorp.com","http://www.quesscorp.com/"
"https://cloud.google.com/find-a-partner/partner/unified-commerce","Unified Commerce","NA","English","United Kingdom and United States","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/dalkom","DALKOM","NA","English","Netherlands","NA","https://maps.google.com/?q=Visseringweg%20Diemen%201112%20AT%20NL","tel:+31 888112000","mailto:info@whitebaron.nl","https://www.whitebaron.nl/"
"https://cloud.google.com/find-a-partner/partner/exprance","Exprance","NA","English","United States","NA","https://maps.google.com/?q=5098%20Foothills%20Blvd,%20Ste%203-184%20Roseville%20California%2095747%20US","tel:+1 9162188516","mailto:hello@exprance.com","https://www.exprance.com/"
"https://cloud.google.com/find-a-partner/partner/digitallnet","DigitAllNet","NA","Spanish","Colombia","NA","https://maps.google.com/?q=Cra%2066%20No%209-20%20Cali%20Cali%20760033%20CO","tel:+57 3164818076","mailto:comercial@digitallnet.net","https://www.digitallnet.net/"
"https://cloud.google.com/find-a-partner/partner/infrapro-services","Infrapro Services","NA","Bulgarian and English","Bulgaria","NA","https://maps.google.com/?q=15,%20Dragalevska%20str%20Sofia%201403%20BG","tel:+359886691991","mailto:info@infrapros.eu","https://infrapros.eu/"
"https://cloud.google.com/find-a-partner/partner/eleks","Eleks","NA","English","United Arab Emirates, Belgium, Canada, Switzerland, Germany, Denmark, Estonia, Finland, United Kingdom, Ireland, Israel, Netherlands, Sweden, United States, and world","NA","https://maps.google.com/?q=7%20Naukova%20St.,%20Building%20G%20Lviv%2079060%20UA","tel:+380 322 435 357","mailto:info@eleks.com","https://eleks.com/"
"https://cloud.google.com/find-a-partner/partner/green-street-services-llc-dba-webrocket-group","Green Street Services, LLC (dba WebRocket Group)","NA","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/bintech-solutions","BINTECH SOLUTIONS","NA","English and Spanish","Argentina, Chile, Colombia, Costa Rica, Ecuador, Spain, Guatemala, Honduras, Mexico, Nicaragua, Panama, Peru, Paraguay, El Salvador, United States, and Uruguay","NA","https://maps.google.com/?q=AV.%20BARCO%20VIEJO%204750%20OFIC.%202506%20BOCA%20Del%20R%C3%ADo%20Veracruz%20de%20Ignacio%20de%20la%20Llave%2094298%20MX","tel:+52 229 167-6798","mailto:aferreira@bintech.com.mx","https://www.bintech.com.mx/"
"https://cloud.google.com/find-a-partner/partner/skills-it","SKILLS IT","NA","Portuguese","Brazil","NA","https://maps.google.com/?q=Q%20104%20SUL%20RUA%20SE%201%20LOTE%2026%20CONJ%2001%20ANDAR%204%20SALA%20403%20PALMAS%20Tocantins%2077016158%20BR","tel:(63) 3224-4925","mailto:contato@skillsit.com.br","https://www.skillsit.com.br/"
"https://cloud.google.com/find-a-partner/partner/rightscale","Rightscale","NA","English","United States","NA","https://maps.google.com/?q=402%20E.%20Gutierrez%20Street%20Santa%20Barbara%20California%2093101%20US","tel:+1 8055004164","mailto:info@rightscale.com","https://rightscale.com/"
"https://cloud.google.com/find-a-partner/partner/zedit-by-cobalt-trade-ltd","ZedIT by Cobalt Trade Ltd","NA","English, Hebrew, Spanish, and Turkish","Israel","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/contexsmith-inc","ContexSmith, Inc.","NA","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/tuttarvik-solutions-inc-1","Tuttarvik Solutions Inc.","NA","English","Canada","NA","https://maps.google.com/?q=1127%20Mivvik%20St%20Unit%208%20Iqaluit%20X0A%200H0%20CA","tel:+1 8679796322","mailto:clientservices@tuttarvik.com","https://www.tuttarvik.com/"
"https://cloud.google.com/find-a-partner/partner/ben-sayers-llc","Ben Sayers LLC","NA","English","United States","NA","https://maps.google.com/?q=1%20Howell%20Michigan%2048855%20US","tel:+1 5172345512","mailto:info@bensayers.net","https://www.bensayers.net/"
"https://cloud.google.com/find-a-partner/partner/directory-1-1","TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA","NA","Portuguese","Brazil","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/metrics","metrics","NA","English","Canada, Germany, France, United Kingdom, Israel, India, and United States","NA","https://maps.google.com/?q=100%20Gloucester%20Street,%20Suite%20656%20Ottawa%20Ontario%20K2P%200A4%20CA","tel:+1 6137222511","mailto:info@metrics.ca","https://metrics.ca/"
"https://cloud.google.com/find-a-partner/partner/opentix-s-l","Opentix, S.L.","NA","English and Spanish","Spain","NA","https://maps.google.com/?q=C/%20Joaquin%20Febrer%20Carb%C3%B3,%2015%20Castell%C3%B3n%20de%20la%20Plana%2012006%20ES","tel:+34 666053510","mailto:criba@opentix.es","https://www.opentix.es/"
"https://cloud.google.com/find-a-partner/partner/new-vision-cloud-llc","New Vision Cloud, LLC","NA","English and Norwegian","Canada and United States","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/ibenox","IBENOX PTY LTD","NA","English","Australia and New Zealand","NA","https://maps.google.com/?q=2/23%20Foster%20St%20Surry%20Hills%20Sydney%20New%20South%20Wales%202010%20AU","tel:1300 249 029","mailto:info@ibenox.com","https://www.ibenox.com/"
"https://cloud.google.com/find-a-partner/partner/auxis-llc","Auxis LLC","NA","English and Spanish","Canada, Costa Rica, and United States","NA","https://maps.google.com/?q=8151%20Peters%20Rd,%20Suite%203500%20Plantation%20Florida%2033324%20US","tel:+1 9542365800","mailto:adriana.bombaci@auxis.com","https://www.auxis.com/"
"https://cloud.google.com/find-a-partner/partner/approved-contact-llc","Approved Contact, LLC","NA","English","United States","NA","https://maps.google.com/?q=3565%20Las%20Vegas%20Blvd%20South,%20Suite%20154%20Las%20Vegas%20Nevada%2089109%20US","tel:+1 7027271930","mailto:doug.worth@approvedcontact.com","https://approvedcontact.com/"
"https://cloud.google.com/find-a-partner/partner/conscia-a-s","Conscia A/S","NA","Danish and English","Denmark","NA","https://maps.google.com/?q=Kirkebjerg%20Parkvej%209,%202.%20sal%20Brondby%20Region%20hovedstaden%202605%20DK","tel:+45-70207780","mailto:marketing@conscia.com","https://conscia.com/"
"https://cloud.google.com/find-a-partner/partner/redkix","Redkix","NA","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/cloudeqs-llc","Cloudeqs LLC","NA","English, Hindi, Tamil, and Telugu","India and United States","NA","https://maps.google.com/?q=3400%20Cottage%20Way,%20STE%20G2%20#3753%20Sacramento%20California%2095825%20US","tel:18005877992","mailto:badrin@cloudeqs.com","https://www.cloudeqs.com/"
"https://cloud.google.com/find-a-partner/partner/made-tech-ltd","Made Tech Ltd","NA","English and Welsh","United Kingdom","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/apex-network-inc","Apex Network Inc","NA","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/namjsystems","NAMJSystems","NA","English","India and United States","NA","https://maps.google.com/?q=5333%20Knights%20Estates%20San%20Jose%20California%2095135%20US","tel:4084402483","mailto:raj@namjsystems.com","https://www.namjsystems.com/"
"https://cloud.google.com/find-a-partner/partner/eternisys","ETERNISYS","NA","English and Spanish","Argentina, Bolivia, Brazil, Chile, Colombia, Costa Rica, Ecuador, Guatemala, Mexico, Nicaragua, Panama, Peru, Paraguay, Uruguay, and Venezuela","NA","https://maps.google.com/?q=Insurgentes%20Sur%20688%20piso%205,%20Del%20Valle,%20Benito%20Ju%C3%A1rez%20Ciudad%20de%20M%C3%A9xico%20Mexico%20City%2003100%20MX","tel:+52 5547483218","mailto:contacto@eternisys.com.mx","https://www.eternisys.com.mx/"
"https://cloud.google.com/find-a-partner/partner/alice-bob","Alice & Bob","Google Cloud Platform","English","world","NA","https://maps.google.com/?q=53%20boulevard%20du%20G%C3%A9n%C3%A9ral%20Martial%20Valin%20Paris%20%C3%8Ele-de-france%2075015%20FR","tel:+33673262791","mailto:contact@alice-bob.com","https://www.alice-bob.com/"
"https://cloud.google.com/find-a-partner/partner/booktrack-holdings-ltd-1","Booktrack Holdings Ltd.","NA","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/itsource-servicos-e-solucoes-em-ti-ltda","ITSOURCE SERVICOS E SOLUCOES EM TI LTDA","NA","Portuguese","Brazil","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/king-business-group","King Business Group","Google Workspace","English and Spanish","Argentina, Bolivia, Chile, Colombia, Costa Rica, Dominican Republic, Ecuador, Guatemala, Honduras, Mexico, Nicaragua, Peru, Puerto Rico, Uruguay, and Venezuela","NA","https://maps.google.com/?q=Calle%20Viriato%20Fiallo%20No.%2021,%20Ens.%20Julieta%20Distrito%20Nacional%20Santo%20Domingo%2010130%20DO","tel:8099021028","mailto:info@kbgdrive.com","https://www.kbgdrive.com/"
"https://cloud.google.com/find-a-partner/partner/nihu-technology","Nihu Technology","NA","English and Hindi","India","NA","https://maps.google.com/?q=160,%20Marwatiya%20Purani%20Basti%20Basti%20Uttar%20Pradesh%20272002%20IN","tel:+91-9653471589","mailto:support@nihutechnology.com","NA"
"https://cloud.google.com/find-a-partner/partner/azion","Azion","NA","Dutch and English","Belgium and Netherlands","NA","https://maps.google.com/?q=Kemenadeplein%2033%20Maastricht%20Limburg%206222%20VD%20NL","tel:+31 433520352","mailto:luc@ivizi.nl","http://www.azion.nl/"
"https://cloud.google.com/find-a-partner/partner/nivasoft","Nivasoft","NA","English, Hindi, Kannada, Russian, Tamil, and Telugu","India","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/aps","APS","NA","English","United Kingdom","NA","https://maps.google.com/?q=APS,%206%20Lloyds%20Avenue,%20London%20London,%20City%20of%20EC3N%203AX%20GB","tel:+44-7788290883","mailto:contactus@apsolutionsuk.com","https://www.apsolutionsuk.com/"
"https://cloud.google.com/find-a-partner/partner/coorporaci%C3%B3n-sapia","Coorporación Sapia","NA","English and Spanish","Peru","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/contactus","Contactus","NA","Portuguese","Portugal","NA","https://maps.google.com/?q=Edif%C3%ADcio%20Presidente%20Avenida%20Miguel%20Bombarda%20n.%C2%BA%2036,%204F%20e%205D%201050-165%20LISBOA%20Lisboa%201050-165%20Lisboa%20PT","tel:+351213170690","mailto:geral@contactus.pt","https://www.contactus.pt/"
"https://cloud.google.com/find-a-partner/partner/duality-technologies","Duality Technologies","Google Cloud Platform","English","world","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/valvea-ab","Valvea AB","NA","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/nuvento-systems-pvt-ltd","Nuvento Systems Pvt Ltd","NA","English and Hindi","India","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/schr%C3%B6dinger-s-cat","Schrödinger's Cat","NA","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/vietiso-joint-stock-company","Vietiso Joint Stock Company","NA","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/it-strategic-pty-ltd","IT Strategic Pty Ltd","NA","English and French","Australia and New Zealand","NA","https://maps.google.com/?q=3B%20104%20Johnston%20Street%20Fitzroy%20Victoria%203065%20AU","tel:+61 393409002","mailto:support@itstrategic.com.au","https://www.itstrategic.com.au/"
"https://cloud.google.com/find-a-partner/partner/verypc-ltd","VeryPC Ltd","NA","English","United Kingdom","NA","https://maps.google.com/?q=Unit%204/5%20Parkwood%20Business%20Park%2075%20Parkwood%20Road%20Sheffield%20S3%208AL%20GB","tel:01143218609","mailto:info@very-pc.co.uk","https://www.very-pc.co.uk/"
"https://cloud.google.com/find-a-partner/partner/pme-solution","PME Solution","NA","English and French","Canada","NA","https://maps.google.com/?q=454%20Rue%20Orban%20Labelle%20Quebec%20J0T%201H0%20CA","tel:+1 8447637658","mailto:info@pmesolution.ca","https://pmesolution.ca/"
"https://cloud.google.com/find-a-partner/partner/-2",".","NA","English and Spanish","Argentina, Australia, Belgium, Canada, Switzerland, Germany, France, United Kingdom, Japan, Mexico, and United States","NA","https://maps.google.com/?q=10900%20NE%208th%20Street,%20#700%20Bellevue%20Washington%2098004%20US","tel:+1 8882352699","mailto:gcp@auth0.com","https://auth0.com/"
"https://cloud.google.com/find-a-partner/partner/prosapia-solutions","PROSAPIA Solutions","NA","Danish, English, German, and Spanish","Austria, Switzerland, Colombia, Germany, Denmark, Finland, United Kingdom, Iceland, Norway, Poland, and Sweden","NA","https://maps.google.com/?q=Strandesplanaden%20110,%201%20Vallensbaek%20Strand%202665%20DK","tel:+45 40604842","mailto:claus.grotrian@prosapia.net","http://www.prosapia.net/en/home.php"
"https://cloud.google.com/find-a-partner/partner/harpercollins-publishers-ltd","HarperCollins Publishers Ltd.","NA","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/systems-engineering-solutions-corporation","Systems Engineering Solutions Corporation","NA","English and Spanish","United States","NA","https://maps.google.com/?q=7500%20Greenway%20Center%20Drive%20Suite%20905%20Greenbelt%20Maryland%2020770%20US","tel:240-865-3080","mailto:bd@sescorporation.com","https://sescorporation.com/"
"https://cloud.google.com/find-a-partner/partner/remine-llc","Remine LLC","NA","English and Spanish","Australia, Japan, and United States","NA","https://maps.google.com/?q=2722%20Merrilee%20Drive,%20Suite%20300%20Fairfax%20Virginia%2022031%20US","tel:+1 8552170171","mailto:info@remine.com","https://remine.com/"
"https://cloud.google.com/find-a-partner/partner/nview-sas","NVIEW SAS","NA","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/willbe","WillBe","NA","English and Italian","Italy","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/forthright-technology-partners-inc","Forthright Technology Partners, Inc.","NA","English","United States","NA","https://maps.google.com/?q=3122%20Commerce%20Pkwy%20Miramar%20Florida%2033025%20US","tel:+1 3056525699","mailto:success@forthright.com","https://www.forthright.com/"
"https://cloud.google.com/find-a-partner/partner/sforza-healthcare-bv","Sforza Healthcare BV","NA","Dutch and English","Belgium and Netherlands","NA","https://maps.google.com/?q=Van%20Hasseltkade%2021%20Maastricht%20Limburg%206211%20CD%20NL","tel:+31(0)85-068 55 61","mailto:info@sforza.nu","https://www.sforza.nu/"
"https://cloud.google.com/find-a-partner/partner/essextec","Essextec","NA","English","Canada and United States","NA","https://maps.google.com/?q=201%20W%20Passaic%20St%20Rochelle%20Park%20New%20Jersey%2007662%20US","tel:+1 8885191518","mailto:exceed@essextec.com","https://www.essextec.com/"
"https://cloud.google.com/find-a-partner/partner/harris-technology-services-inc","Harris Technology Services, Inc.","NA","English","United States","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/global-apps-inc","Global Apps Inc","NA","English, Hindi, Spanish, and Chinese (China)","India and United States","NA","https://maps.google.com/?q=2358%20Walsh%20Ave%20Santa%20Clara%20California%2095051%20US","tel:+1 4253509407","mailto:swathy@globalappsinc.com","https://www.globalappsinc.com/"
"https://cloud.google.com/find-a-partner/partner/the-narrative-group-inc","The Narrative Group Inc.","NA","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/auritas","Auritas","Google Cloud Platform","English","Canada and United States","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/bracket-computing-inc","Bracket Computing Inc.","NA","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/543-design-online","543 Design & Online","NA","English","Australia and New Zealand","NA","https://maps.google.com/?q=C303/14%20West%20Quay%20Napier%204110%20NZ","tel:+64 62611143","mailto:info@543.co.nz","https://543websitedesign.co.nz/"
"https://cloud.google.com/find-a-partner/partner/mw-cloud-services-llc","MW Cloud Services, LLC","Google Workspace","English","United States","NA","https://maps.google.com/?q=79%20N%20Main%20St%20Cedar%20City%20Utah%2084721%20US","tel:435-586-8701","mailto:admin@reseller.mw-cloud.com","https://mw-cloud.com/"
"https://cloud.google.com/find-a-partner/partner/mingo-agency-llc","MINGO AGENCY LLC","NA","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/brunel-technical-solutions-ltd","Brunel Technical Solutions Ltd","NA","Afrikaans and English","Canada, United Kingdom, United States, and South Africa","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/facelook-as","FACELOOK AS","NA","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/wedigitalpro","Wedigitalpro","NA","Arabic, English, and French","France and Morocco","NA","https://maps.google.com/?q=10%20rue%20Ghandi%20Rabat%20Casablanca%2010000%20MA","tel:+212537708437","mailto:info@wedigitalpro.com","https://www.wedigitalpro.com/"
"https://cloud.google.com/find-a-partner/partner/datalicious","Datalicious","NA","English and Hindi","Australia, India, New Zealand, and Singapore","NA","https://maps.google.com/?q=100%20Arthur%20Street,%20North%20Sydney%20Sydney%20New%20South%20Wales%202060%20AU","tel:+61 (0) 2 8999 5955","mailto:sales@datalicious.com","https://datalicious.com/"
"https://cloud.google.com/find-a-partner/partner/eternal-tech-systems","Eternal Tech Systems","NA","English, Hindi, and Punjabi","Canada","NA","https://maps.google.com/?q=11205%20Harvest%20Wood%20Rd%20NE%20Calgary%20Alberta%20T3K%203X9%20CA","tel:+1 5874879344","mailto:info@eternaltechsystems.com","https://www.eternaltechsystems.com/"
"https://cloud.google.com/find-a-partner/partner/patrik-arvidsson-ab","Patrik Arvidsson AB","NA","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/nano-nano","Nano Nano","NA","English","United States","NA","https://maps.google.com/?q=Middleton%20Madison%20Wisconsin%2053719%20US","tel:+1 6085713973","mailto:techsupport@energypager.com","https://www.energypager.com/"
"https://cloud.google.com/find-a-partner/partner/upnetix-jsc","Upnetix JSC","NA","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/kinvey","Kinvey","NA","English","United States","NA","https://maps.google.com/?q=Kinvey,%20Inc.99%20Summer%20Street,%20Suite%201500%20Boston%20Massachusetts%2002110%20US","tel:+1 6175054096","mailto:sales@kinvey.com","https://kinvey.com/"
"https://cloud.google.com/find-a-partner/partner/si2-peque%C3%B1as-y-grandes-soluciones-tecnol%C3%B3gicas-sl","Si2 Pequeñas y Grandes Soluciones Tecnológicas SL","NA","Spanish","Spain","NA","https://maps.google.com/?q=c/%20Torre%20de%20La%20Bruja,%208,%20Local%20Si2%20Granada%2018008%20ES","tel:+34 652838400","mailto:si2@si2.info","https://si2.info/"
"https://cloud.google.com/find-a-partner/partner/brz-digital","BRZ Digital","NA","Portuguese","Brazil","NA","https://maps.google.com/?q=R.%20Bananeiras,%20381%20Mana%C3%ADra%2058038-170%20BR","tel:+55 83999355130","mailto:atendimento@brzdigital.com.br","https://brz.digital/"
"https://cloud.google.com/find-a-partner/partner/s-k-realty-plus-co-ltd","S.K.REALTY PLUS CO.,LTD.","NA","English and Thai","Thailand","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/econosourcing","econosourcing","NA","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/zwetschke-gmbh-co-kg","zwetschke GmbH & Co. KG","Google Workspace","English and German","Germany","NA","https://maps.google.com/?q=Proviantbachstr.%201%201/2%20Augsburg%2086153%20DE","tel:+49 82189982211","mailto:info@zwetschke.de","https://www.zwetschke.de/"
"https://cloud.google.com/find-a-partner/partner/lixnet-technologies-ltd","LIXNET TECHNOLOGIES LTD","Google Workspace","English","Burundi, Eritrea, Ethiopia, Kenya, Rwanda, SD, Somalia, SS, Tanzania, and Uganda","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/nec-display-solutions-of-america-inc","NEC Display Solutions of America, Inc.","NA","NA","NA","NA","NA","NA","NA","NA"
"https://cloud.google.com/find-a-partner/partner/wearecws","Wearecws","NA","English and French","Canada","NA","https://maps.google.com/?q=6500%20TransCanada,%20Chemin%20de%20Service%20S%204th%20Floor,%20Pointe-Claire%20Quebec%20H9R%200A5%20CA","tel:+1-514-546-2432","mailto:contact@wearecws.com","https://wearecws.com/"
"https://cloud.google.com/find-a-partner/partner/bcsg","BCSG","NA","English, German, and Polish","Austria, Belgium, Switzerland, Germany, Denmark, Finland, France, United Kingdom, Greece, Croatia, Hungary, Ireland, Iceland, Italy, Liechtenstein, Lithuania, Luxembourg, Latvia, Monaco, Netherlands, Norway, Poland, Portugal, Romania, Sweden, and United States","NA","NA","NA","NA","NA"
